game_date,Name,type,id,attributes.adjusted_odds,prop_line,odds_type,attributes.projection_type,prop_type,PP_ID,position,team_name,image_url,game_date_time
2024-05-10,Vladimir Guerrero Jr.,projection,2427341,,6.5,standard,Single Stat,Hitter Fantasy Score,67499,IF,TOR,https://static.prizepicks.com/images/players/mlb/Vladimir_Guerrero_Jr_fa26a373-a427-4558-ba5e-6d6c0f0148c5.webp,2024-05-10 19:07:00-04:00
2024-05-10,Isiah Kiner-Falefa,projection,2428937,,0.5,standard,Single Stat,Hitter Strikeouts,192800,IF,TOR,https://static.prizepicks.com/images/players/mlb/Isiah_Kiner-Falefa_283f2c57-6441-4173-b5a0-728e46b8c894.webp,2024-05-10 19:07:00-04:00
2024-05-10,Framber Valdez + Casey Mize,projection,2429489,,0.5,standard,Single Stat,1st Inning Runs Allowed,196549,P,HOU/DET,https://static.prizepicks.com/images/manual/Framber Valdez + Casey Mize.png,2024-05-10 18:40:00-04:00
2024-05-10,Framber Valdez + Casey Mize,projection,2429501,,8.5,standard,Single Stat,Pitcher Strikeouts (Combo),196549,P,HOU/DET,https://static.prizepicks.com/images/manual/Framber Valdez + Casey Mize.png,2024-05-10 18:40:00-04:00
2024-05-10,Ranger Suárez,projection,2429084,,5.5,standard,Single Stat,Pitcher Strikeouts,69041,P,PHI,https://static.prizepicks.com/images/players/mlb/Ranger_Suárez_1fde5e4a-c91a-4035-a94c-bd6762496e65.webp,2024-05-10 19:10:00-04:00
2024-05-10,Clarke Schmidt + Taj Bradley,projection,2429490,,0.5,standard,Single Stat,1st Inning Runs Allowed,196550,P,NYY/TB,https://static.prizepicks.com/images/manual/Clarke Schmidt + Taj Bradley.png,2024-05-10 18:50:00-04:00
2024-05-10,Cody Bellinger,projection,2427324,,7.0,standard,Single Stat,Hitter Fantasy Score,160993,OF,CHC,https://static.prizepicks.com/images/players/mlb/Cody_Bellinger_bbe79e92-c56f-4e17-b5e4-6427c9fb7dce.webp,2024-05-10 18:40:00-04:00
2024-05-10,Brandon Pfaadt + Cole Irvin,projection,2429503,,8.5,standard,Single Stat,Pitcher Strikeouts (Combo),196552,P,AZ/BAL,https://static.prizepicks.com/images/manual/Brandon Pfaadt + Cole Irvin.png,2024-05-10 19:05:00-04:00
2024-05-10,Trevor Rogers,projection,2429085,,4.5,standard,Single Stat,Pitcher Strikeouts,68123,P,MIA,https://static.prizepicks.com/images/players/mlb/Trevor_Rogers_e910c734-7443-4f0d-9593-8c1cedfe90d0.webp,2024-05-10 19:10:00-04:00
2024-05-10,Brandon Pfaadt + Cole Irvin,projection,2429491,,0.5,standard,Single Stat,1st Inning Runs Allowed,196552,P,AZ/BAL,https://static.prizepicks.com/images/manual/Brandon Pfaadt + Cole Irvin.png,2024-05-10 19:05:00-04:00
2024-05-10,Bryan Reynolds,projection,2427325,,6.5,standard,Single Stat,Hitter Fantasy Score,67525,OF,PIT,https://static.prizepicks.com/images/players/mlb/Bryan_Reynolds_bf611376-2b1d-4d5f-9805-57cbfb852063.webp,2024-05-10 18:40:00-04:00
2024-05-10,Alec Bohm,projection,2429116,,0.5,standard,Single Stat,Hitter Strikeouts,67940,IF,PHI,https://static.prizepicks.com/images/players/mlb/Alec_Bohm_93102f45-b65e-4512-bb76-c6ca023dc7db.webp,2024-05-10 19:10:00-04:00
2024-05-10,Nico Hoerner,projection,2427326,,6.5,standard,Single Stat,Hitter Fantasy Score,69425,IF,CHC,https://static.prizepicks.com/images/players/mlb/Nico_Hoerner_6ea2efc3-345a-4e30-8b95-744a60a3e7a5.webp,2024-05-10 18:40:00-04:00
2024-05-10,Alec Bohm,projection,2429106,,1.5,standard,Single Stat,Total Bases,67940,IF,PHI,https://static.prizepicks.com/images/players/mlb/Alec_Bohm_93102f45-b65e-4512-bb76-c6ca023dc7db.webp,2024-05-10 19:10:00-04:00
2024-05-10,Joe Ryan + Yusei Kikuchi,projection,2429504,,11.5,standard,Single Stat,Pitcher Strikeouts (Combo),196555,P,MIN/TOR,https://static.prizepicks.com/images/manual/Joe Ryan + Yusei Kikuchi.png,2024-05-10 19:07:00-04:00
2024-05-10,Bryan De La Cruz,projection,2429108,,1.5,standard,Single Stat,Hits+Runs+RBIs,68145,OF,MIA,https://static.prizepicks.com/images/players/mlb/Bryan_De_La_Cruz_d95948d8-a368-4865-addb-7ebcba183429.webp,2024-05-10 19:10:00-04:00
2024-05-10,Patrick Corbin + Tanner Houck,projection,2429493,,0.5,standard,Single Stat,1st Inning Runs Allowed,196556,P,WSH/BOS,https://static.prizepicks.com/images/manual/Patrick Corbin + Tanner Houck.png,2024-05-10 19:10:00-04:00
2024-05-10,Ke'Bryan Hayes,projection,2427327,,6.0,standard,Single Stat,Hitter Fantasy Score,67524,IF,PIT,https://static.prizepicks.com/images/players/mlb/Ke'Bryan_Hayes_ec6f52a3-f3e9-40f0-acfe-1dfba879d18a.webp,2024-05-10 18:40:00-04:00
2024-05-10,Patrick Corbin + Tanner Houck,projection,2429505,,10.0,standard,Single Stat,Pitcher Strikeouts (Combo),196556,P,WSH/BOS,https://static.prizepicks.com/images/manual/Patrick Corbin + Tanner Houck.png,2024-05-10 19:10:00-04:00
2024-05-10,J.T. Realmuto,projection,2429120,,0.5,standard,Single Stat,Runs,67634,C,PHI,https://static.prizepicks.com/images/players/mlb/JT_Realmuto_f2a70df3-0bff-48e3-92ae-970c2a103fcf.webp,2024-05-10 19:10:00-04:00
2024-05-10,Kyle Tucker,projection,2427328,,7.5,standard,Single Stat,Hitter Fantasy Score,67547,OF,HOU,https://static.prizepicks.com/images/players/mlb/Kyle_Tucker_f4a9ab1b-8458-40c9-a50f-bbef4f11fe58.webp,2024-05-10 18:40:00-04:00
2024-05-10,Riley Greene,projection,2427329,,5.5,standard,Single Stat,Hitter Fantasy Score,67560,OF,DET,https://static.prizepicks.com/images/players/mlb/Riley_Greene_c2689320-b989-4bbc-9afb-28e06aa31077.webp,2024-05-10 18:40:00-04:00
2024-05-10,Ranger Suárez + Trevor Rogers,projection,2429507,,10.5,standard,Single Stat,Pitcher Strikeouts (Combo),196557,P,PHI/MIA,https://static.prizepicks.com/images/manual/Ranger Suárez + Trevor Rogers.png,2024-05-10 19:10:00-04:00
2024-05-10,Bryce Harper,projection,2429110,,1.5,standard,Single Stat,Hits+Runs+RBIs,73988,IF,PHI,https://static.prizepicks.com/images/players/mlb/Bryce_Harper_f3caeac6-343a-4a01-b5a3-85c5485c57cb.webp,2024-05-10 19:10:00-04:00
2024-05-10,Carlos Carrasco + Garrett Crochet,projection,2429508,,10.5,standard,Single Stat,Pitcher Strikeouts (Combo),196558,P,CLE/CWS,https://static.prizepicks.com/images/manual/Carlos Carrasco + Garrett Crochet.png,2024-05-10 19:40:00-04:00
2024-05-10,Jose Altuve,projection,2427330,,7.5,standard,Single Stat,Hitter Fantasy Score,67545,IF,HOU,https://static.prizepicks.com/images/players/mlb/Jose_Altuve_1616381c-d6ac-40b1-8c3f-c70d51bda098.webp,2024-05-10 18:40:00-04:00
2024-05-10,Yordan Alvarez,projection,2427331,,7.0,standard,Single Stat,Hitter Fantasy Score,67700,OF,HOU,https://static.prizepicks.com/images/players/mlb/Yordan_Alvarez_fdc9c3af-4ad2-43b1-8537-10732d013ed8.webp,2024-05-10 18:40:00-04:00
2024-05-10,Jon Gray + Austin Gomber,projection,2429497,,0.5,standard,Single Stat,1st Inning Runs Allowed,196559,P,TEX/COL,https://static.prizepicks.com/images/manual/Jon Gray + Austin Gomber.png,2024-05-10 20:40:00-04:00
2024-05-10,Alec Marsh + Griffin Canning,projection,2429510,,9.0,standard,Single Stat,Pitcher Strikeouts (Combo),196560,P,KC/LAA,https://static.prizepicks.com/images/manual/Alec Marsh + Griffin Canning.png,2024-05-10 21:38:00-04:00
2024-05-10,Alec Marsh + Griffin Canning,projection,2429498,,0.5,standard,Single Stat,1st Inning Runs Allowed,196560,P,KC/LAA,https://static.prizepicks.com/images/manual/Alec Marsh + Griffin Canning.png,2024-05-10 21:38:00-04:00
2024-05-10,Aaron Judge,projection,2427332,,8.0,standard,Single Stat,Hitter Fantasy Score,67620,OF,NYY,https://static.prizepicks.com/images/players/mlb/Aaron_Judge_86f7390e-61bd-4556-8325-a6705c7f693b.webp,2024-05-10 18:50:00-04:00
2024-05-10,Tyler Glasnow + Michael King,projection,2429511,,11.0,standard,Single Stat,Pitcher Strikeouts (Combo),196561,P,LAD/SD,https://static.prizepicks.com/images/manual/Tyler Glasnow + Michael King.png,2024-05-10 21:40:00-04:00
2024-05-10,Randy Arozarena,projection,2427333,,7.0,standard,Single Stat,Hitter Fantasy Score,67503,OF,TB,https://static.prizepicks.com/images/players/mlb/Randy_Arozarena_7057e7fa-6d96-451e-9546-2e43d5e116d6.webp,2024-05-10 18:50:00-04:00
2024-05-10,Juan Soto,projection,2427334,,8.0,standard,Single Stat,Hitter Fantasy Score,192614,OF,NYY,https://static.prizepicks.com/images/players/mlb/Juan_Soto_2aadd7c6-eaea-4975-934e-e504fe9903a2.webp,2024-05-10 18:50:00-04:00
2024-05-10,Edmundo Sosa,projection,2429113,,1.5,standard,Single Stat,Hits+Runs+RBIs,74759,IF,PHI,https://static.prizepicks.com/images/players/mlb/Edmundo_Sosa_2c3dd982-03d9-42ed-9f7f-a40775a0ced8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Andrew Abbott + Logan Webb,projection,2429512,,10.5,standard,Single Stat,Pitcher Strikeouts (Combo),196563,P,CIN/SF,https://static.prizepicks.com/images/manual/Andrew Abbott + Logan Webb.png,2024-05-10 22:15:00-04:00
2024-05-10,Yandy Díaz,projection,2427335,,6.5,standard,Single Stat,Hitter Fantasy Score,67504,IF,TB,https://static.prizepicks.com/images/players/mlb/Yandy_Díaz_c91b7458-14bf-4a62-b147-c47ad2f19396.webp,2024-05-10 18:50:00-04:00
2024-05-10,Kyle Schwarber,projection,2429124,,0.5,standard,Single Stat,Walks,67532,DH,PHI,https://static.prizepicks.com/images/players/mlb/Kyle_Schwarber_c3d9c2d5-8100-409b-a7ea-d5bf7931fc14.webp,2024-05-10 19:10:00-04:00
2024-05-10,Gunnar Henderson,projection,2427336,,7.5,standard,Single Stat,Hitter Fantasy Score,74215,IF,BAL,https://static.prizepicks.com/images/players/mlb/Gunnar_Henderson_770894ef-45bc-4a10-a18e-d35b4b1fa867.webp,2024-05-10 19:05:00-04:00
2024-05-10,Kyle Schwarber,projection,2429121,,0.5,standard,Single Stat,Runs,67532,DH,PHI,https://static.prizepicks.com/images/players/mlb/Kyle_Schwarber_c3d9c2d5-8100-409b-a7ea-d5bf7931fc14.webp,2024-05-10 19:10:00-04:00
2024-05-10,Kyle Schwarber,projection,2429117,,1.5,standard,Single Stat,Hitter Strikeouts,67532,DH,PHI,https://static.prizepicks.com/images/players/mlb/Kyle_Schwarber_c3d9c2d5-8100-409b-a7ea-d5bf7931fc14.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ketel Marte,projection,2427337,,7.5,standard,Single Stat,Hitter Fantasy Score,192366,IF,AZ,https://static.prizepicks.com/images/players/mlb/Second_Base_04b68b54-6217-4436-b3e8-bed6d3bd4942.webp,2024-05-10 19:05:00-04:00
2024-05-10,Adley Rutschman,projection,2427338,,7.0,standard,Single Stat,Hitter Fantasy Score,69589,C,BAL,https://static.prizepicks.com/images/players/mlb/Adley_Rutschman_e1aabb4c-3fa9-4053-b2a7-29a05607df88.webp,2024-05-10 19:05:00-04:00
2024-05-10,Christian Walker,projection,2427339,,7.5,standard,Single Stat,Hitter Fantasy Score,192364,IF,AZ,https://static.prizepicks.com/images/players/mlb/First_Base_9a87c7e5-41f7-4658-833a-d81920b79390.webp,2024-05-10 19:05:00-04:00
2024-05-10,Ryan Mountcastle,projection,2427340,,6.5,standard,Single Stat,Hitter Fantasy Score,67726,IF,BAL,https://static.prizepicks.com/images/players/mlb/Ryan_Mountcastle_9fc34f7c-7d68-4d82-9460-0b12f3e728b5.webp,2024-05-10 19:05:00-04:00
2024-05-10,Bryce Harper,projection,2427343,,8.0,standard,Single Stat,Hitter Fantasy Score,73988,IF,PHI,https://static.prizepicks.com/images/players/mlb/Bryce_Harper_f3caeac6-343a-4a01-b5a3-85c5485c57cb.webp,2024-05-10 19:10:00-04:00
2024-05-10,Bryan De La Cruz,projection,2427344,,6.0,standard,Single Stat,Hitter Fantasy Score,68145,OF,MIA,https://static.prizepicks.com/images/players/mlb/Bryan_De_La_Cruz_d95948d8-a368-4865-addb-7ebcba183429.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tanner Houck,projection,2428938,,5.0,standard,Single Stat,Pitcher Strikeouts,125241,P,BOS,https://static.prizepicks.com/images/players/mlb/Tanner_Houck_1b0ad742-0bc5-49b0-abe0-005e8581b1d3.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ranger Suárez,projection,2429166,,5.5,standard,Single Stat,Hits Allowed,69041,P,PHI,https://static.prizepicks.com/images/players/mlb/Ranger_Suárez_1fde5e4a-c91a-4035-a94c-bd6762496e65.webp,2024-05-10 19:10:00-04:00
2024-05-10,Patrick Corbin,projection,2428939,,4.5,standard,Single Stat,Pitcher Strikeouts,67785,P,WSH,https://static.prizepicks.com/images/players/mlb/Patrick_Corbin_0764772b-e8ab-42b3-9ee4-2b61af785e75.webp,2024-05-10 19:10:00-04:00
2024-05-10,Kyle Schwarber,projection,2427345,,7.0,standard,Single Stat,Hitter Fantasy Score,67532,DH,PHI,https://static.prizepicks.com/images/players/mlb/Kyle_Schwarber_c3d9c2d5-8100-409b-a7ea-d5bf7931fc14.webp,2024-05-10 19:10:00-04:00
2024-05-10,Rafael Devers,projection,2427346,,7.5,standard,Single Stat,Hitter Fantasy Score,67585,IF,BOS,https://static.prizepicks.com/images/players/mlb/Third_Base_fe966998-15e1-4022-89d5-6b4750516176.webp,2024-05-10 19:10:00-04:00
2024-05-10,Jarren Duran,projection,2428940,,1.5,standard,Single Stat,Total Bases,67645,OF,BOS,https://static.prizepicks.com/images/players/mlb/Jarren_Duran_b8124420-b124-4e28-a719-c7a124917735.webp,2024-05-10 19:10:00-04:00
2024-05-10,CJ Abrams,projection,2428952,,1.5,standard,Single Stat,Hits+Runs+RBIs,70998,IF,WSH,https://static.prizepicks.com/images/players/mlb/CJ_Abrams_35ee7e68-0049-4c84-9691-07c49b44fbfa.webp,2024-05-10 19:10:00-04:00
2024-05-10,CJ Abrams,projection,2427347,,7.0,standard,Single Stat,Hitter Fantasy Score,70998,IF,WSH,https://static.prizepicks.com/images/players/mlb/CJ_Abrams_35ee7e68-0049-4c84-9691-07c49b44fbfa.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tyler O'Neill,projection,2428941,,1.5,standard,Single Stat,Total Bases,193267,OF,BOS,https://static.prizepicks.com/images/players/mlb/Tyler_O'Neill_65fc46ca-350d-4eaf-bc40-8851c3378bc6.webp,2024-05-10 19:10:00-04:00
2024-05-10,Jarren Duran,projection,2427348,,8.5,standard,Single Stat,Hitter Fantasy Score,67645,OF,BOS,https://static.prizepicks.com/images/players/mlb/Jarren_Duran_b8124420-b124-4e28-a719-c7a124917735.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tyler O'Neill,projection,2429047,,0.5,standard,Single Stat,Walks,193267,OF,BOS,https://static.prizepicks.com/images/players/mlb/Tyler_O'Neill_65fc46ca-350d-4eaf-bc40-8851c3378bc6.webp,2024-05-10 19:10:00-04:00
2024-05-10,Luis García,projection,2428953,,1.5,standard,Single Stat,Hits+Runs+RBIs,127938,IF,WSH,https://static.prizepicks.com/images/players/mlb/Luis_García_d49868ce-d62b-449e-9025-e400fb9226a8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Luis García,projection,2429005,,0.5,standard,Single Stat,Hitter Strikeouts,127938,IF,WSH,https://static.prizepicks.com/images/players/mlb/Luis_García_d49868ce-d62b-449e-9025-e400fb9226a8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tyler O'Neill,projection,2427349,,7.5,standard,Single Stat,Hitter Fantasy Score,193267,OF,BOS,https://static.prizepicks.com/images/players/mlb/Tyler_O'Neill_65fc46ca-350d-4eaf-bc40-8851c3378bc6.webp,2024-05-10 19:10:00-04:00
2024-05-10,Pete Alonso,projection,2427351,,6.5,standard,Single Stat,Hitter Fantasy Score,67572,IF,NYM,https://static.prizepicks.com/images/players/mlb/Pete_Alonso_e91e752d-6a11-4f69-8244-77cf03a233d2.webp,2024-05-10 19:10:00-04:00
2024-05-10,Garrett Cooper,projection,2428955,,1.5,standard,Single Stat,Hits+Runs+RBIs,196106,IF,BOS,https://static.prizepicks.com/images/players/mlb/Garrett_Cooper_3517d944-edaf-44e0-bfac-34f4ef766aff.webp,2024-05-10 19:10:00-04:00
2024-05-10,Marcell Ozuna,projection,2427352,,6.5,standard,Single Stat,Hitter Fantasy Score,67615,DH,ATL,https://static.prizepicks.com/images/players/mlb/Marcell_Ozuna_57f0a40f-e0f5-4e76-bd59-b8c4de7a680c.webp,2024-05-10 19:10:00-04:00
2024-05-10,Starling Marte,projection,2427353,,6.5,standard,Single Stat,Hitter Fantasy Score,67574,OF,NYM,https://static.prizepicks.com/images/players/mlb/Starling_Marte_1c58cf18-0d61-479d-9438-0a4057f552ef.webp,2024-05-10 19:10:00-04:00
2024-05-10,Vaughn Grissom,projection,2429006,,0.5,standard,Single Stat,Hitter Strikeouts,196357,IF,BOS,https://static.prizepicks.com/images/players/mlb/Second_Base_c096bb04-1a2a-4c31-8613-94abc3f32011.webp,2024-05-10 19:10:00-04:00
2024-05-10,José Ramírez,projection,2427354,,7.5,standard,Single Stat,Hitter Fantasy Score,67669,IF,CLE,https://static.prizepicks.com/images/players/mlb/José_Ramírez_17e633e5-e7a5-445c-8206-4770254ea2fd.webp,2024-05-10 19:40:00-04:00
2024-05-10,William Contreras,projection,2427356,,7.5,standard,Single Stat,Hitter Fantasy Score,127196,C,MIL,https://static.prizepicks.com/images/players/mlb/William_Contreras_1015a557-8e55-4c12-b63c-3306e25ae6e6.webp,2024-05-10 20:10:00-04:00
2024-05-10,Rafael Devers,projection,2429029,,0.5,standard,Single Stat,Runs,67585,IF,BOS,https://static.prizepicks.com/images/players/mlb/Third_Base_fe966998-15e1-4022-89d5-6b4750516176.webp,2024-05-10 19:10:00-04:00
2024-05-10,Nolan Arenado,projection,2427357,,6.5,standard,Single Stat,Hitter Fantasy Score,67536,IF,STL,https://static.prizepicks.com/images/players/mlb/Nolan_Arenado_aec77ff1-c238-449c-9af6-ed76ff9dd702.webp,2024-05-10 20:10:00-04:00
2024-05-10,Willy Adames,projection,2427358,,6.5,standard,Single Stat,Hitter Fantasy Score,67528,IF,MIL,https://static.prizepicks.com/images/players/mlb/Willy_Adames_81af51ef-1387-495a-bef2-57f219415370.webp,2024-05-10 20:10:00-04:00
2024-05-10,Corey Seager,projection,2427359,,8.0,standard,Single Stat,Hitter Fantasy Score,67575,IF,TEX,https://static.prizepicks.com/images/players/mlb/Corey_Seager_ca159e78-05a9-410a-be7b-3ebad5496a88.webp,2024-05-10 20:40:00-04:00
2024-05-10,Adolis García,projection,2427360,,8.5,standard,Single Stat,Hitter Fantasy Score,67652,OF,TEX,https://static.prizepicks.com/images/players/mlb/Adolis_García_8f44f889-278d-4321-9158-bb8a4a7ef271.webp,2024-05-10 20:40:00-04:00
2024-05-10,Marcus Semien,projection,2427361,,8.5,standard,Single Stat,Hitter Fantasy Score,67577,IF,TEX,https://static.prizepicks.com/images/players/mlb/Marcus_Semien_c2d72221-932c-4155-9121-eaa87cfed176.webp,2024-05-10 20:40:00-04:00
2024-05-10,Bobby Witt Jr.,projection,2427362,,9.0,standard,Single Stat,Hitter Fantasy Score,67565,IF,KC,https://static.prizepicks.com/images/players/mlb/Bobby_Witt_Jr_0f20f69e-28c9-4fb4-8b1e-cde154780682.webp,2024-05-10 21:38:00-04:00
2024-05-10,Taylor Ward,projection,2427363,,6.0,standard,Single Stat,Hitter Fantasy Score,67551,OF,LAA,https://static.prizepicks.com/images/players/mlb/Taylor_Ward_ddecbea2-f3dd-44de-8e87-da1541bf1a61.webp,2024-05-10 21:38:00-04:00
2024-05-10,Tanner Houck,projection,2429167,,5.5,standard,Single Stat,Hits Allowed,125241,P,BOS,https://static.prizepicks.com/images/players/mlb/Tanner_Houck_1b0ad742-0bc5-49b0-abe0-005e8581b1d3.webp,2024-05-10 19:10:00-04:00
2024-05-10,Shohei Ohtani,projection,2427364,,9.0,standard,Single Stat,Hitter Fantasy Score,191341,DH,LAD,https://static.prizepicks.com/images/players/mlb/Shohei_Ohtani_80de60c9-74e3-4a50-b128-b3dc7456a254.webp,2024-05-10 21:40:00-04:00
2024-05-10,Charlie Morton,projection,2428944,,6.0,standard,Single Stat,Pitcher Strikeouts,67716,P,ATL,https://static.prizepicks.com/images/players/mlb/Charlie_Morton_ff772241-8fdd-488c-a81e-49b44ce600fc.webp,2024-05-10 19:10:00-04:00
2024-05-10,Fernando Tatis Jr.,projection,2427365,,7.0,standard,Single Stat,Hitter Fantasy Score,139980,OF,SD,https://static.prizepicks.com/images/players/mlb/Fernando_Tatis_Jr._bd22364f-1ff4-4ddc-8315-0a4c95cff960.webp,2024-05-10 21:40:00-04:00
2024-05-10,Patrick Corbin,projection,2429168,,15.5,standard,Single Stat,Pitching Outs,67785,P,WSH,https://static.prizepicks.com/images/players/mlb/Patrick_Corbin_0764772b-e8ab-42b3-9ee4-2b61af785e75.webp,2024-05-10 19:10:00-04:00
2024-05-10,José Quintana,projection,2428945,,4.0,standard,Single Stat,Pitcher Strikeouts,125171,P,NYM,https://static.prizepicks.com/images/players/mlb/José_Quintana_b1e3b804-0022-40bc-8f53-8c82ee4eb1b9.webp,2024-05-10 19:10:00-04:00
2024-05-10,Mookie Betts,projection,2427366,,8.5,standard,Single Stat,Hitter Fantasy Score,67817,IF,LAD,https://static.prizepicks.com/images/players/mlb/Mookie_Betts_084d2514-9ffb-414e-ae16-3bc690aaad51.webp,2024-05-10 21:40:00-04:00
2024-05-10,Manny Machado,projection,2427367,,6.0,standard,Single Stat,Hitter Fantasy Score,67592,IF,SD,https://static.prizepicks.com/images/players/mlb/Manny_Machado_3bb4a60b-953e-4bef-8b25-c6f07d54eddf.webp,2024-05-10 21:40:00-04:00
2024-05-10,Austin Riley,projection,2429023,,1.5,standard,Single Stat,Hits+Runs+RBIs,67558,IF,ATL,https://static.prizepicks.com/images/players/mlb/Austin_Riley_4ee9e14f-2436-4ca4-a9c2-6557d8d86769.webp,2024-05-10 19:10:00-04:00
2024-05-10,Freddie Freeman,projection,2427368,,8.0,standard,Single Stat,Hitter Fantasy Score,67590,IF,LAD,https://static.prizepicks.com/images/players/mlb/Freddie_Freeman_ea1a2111-44cc-4996-babb-9439465e6760.webp,2024-05-10 21:40:00-04:00
2024-05-10,Xander Bogaerts,projection,2427369,,6.0,standard,Single Stat,Hitter Fantasy Score,127204,IF,SD,https://static.prizepicks.com/images/players/mlb/Xander_Bogaerts_272abdba-ae99-4137-a6dd-5615f234adfc.webp,2024-05-10 21:40:00-04:00
2024-05-10,Julio Rodríguez,projection,2427370,,7.5,standard,Single Stat,Hitter Fantasy Score,67566,OF,SEA,https://static.prizepicks.com/images/players/mlb/Julio_Rodríguez_e750ccd5-7a24-44ef-b661-0d41baa17d1c.webp,2024-05-10 21:40:00-04:00
2024-05-10,Marcell Ozuna,projection,2429025,,1.5,standard,Single Stat,Hits+Runs+RBIs,67615,DH,ATL,https://static.prizepicks.com/images/players/mlb/Marcell_Ozuna_57f0a40f-e0f5-4e76-bd59-b8c4de7a680c.webp,2024-05-10 19:10:00-04:00
2024-05-10,Elly De La Cruz,projection,2427371,,8.0,standard,Single Stat,Hitter Fantasy Score,142356,IF,CIN,https://static.prizepicks.com/images/players/mlb/Elly_De_La_Cruz_457e0d34-698f-4ee3-ba0e-4bf703200d8f.webp,2024-05-10 22:15:00-04:00
